x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
7465.,0.,7465.,0.,7465.,0.,7465.,0.,591.,0.0081582382,591.,0.0087276954,591.,0.0173394867,591.,0.0097903019
7466.5,0.,7466.5,1.,7466.5,0.,7466.5,0.,591.1,0.0081102702,591.1,0.0086405035,591.1,0.0175485312,591.1,0.0100503723
7468.,0.,7468.,0.,7468.,0.,7468.,0.,591.2,0.0080554205,591.2,0.0085470917,591.2,0.0177543051,591.2,0.0103098071
7469.5,0.,7469.5,0.,7469.5,0.,7469.5,0.,591.3,0.0079935898,591.3,0.0084473826,591.3,0.0179560309,591.3,0.0105684398
7471.,0.,7471.,0.,7471.,0.,7471.,0.,591.4,0.0079247125,591.4,0.0083413309,591.4,0.0181529043,591.4,0.0108261123
7472.5,0.,7472.5,0.,7472.5,1.,7472.5,0.,591.5,0.0078487574,591.5,0.0082289254,591.5,0.0183441003,591.5,0.0110826725
7474.,0.,7474.,0.,7474.,2.,7474.,0.,591.6,0.0077657284,591.6,0.0081101905,591.6,0.0185287793,591.6,0.0113379741
7475.5,0.,7475.5,0.,7475.5,1.,7475.5,1.,591.7,0.0076756647,591.7,0.0079851871,591.7,0.0187060936,591.7,0.011591874
7477.,0.,7477.,0.,7477.,0.,7477.,0.,591.8,0.0075786416,591.8,0.0078540133,591.8,0.0188751939,591.8,0.0118442311
7478.5,0.,7478.5,0.,7478.5,0.,7478.5,0.,591.9,0.0074747693,591.9,0.0077168046,591.9,0.0190352359,591.9,0.0120949047
7480.,0.,7480.,0.,7480.,0.,7480.,0.,592.,0.0073641933,592.,0.0075737334,592.,0.0191853876,592.,0.0123437521
7481.5,0.,7481.5,0.,7481.5,0.,7481.5,0.,592.1,0.0072470934,592.1,0.0074250084,592.1,0.0193248356,592.1,0.0125906270
7483.,0.,7483.,0.,7483.,0.,7483.,0.,592.2,0.0071236823,592.2,0.0072708738,592.2,0.0194527919,592.2,0.0128353777
7484.5,0.,7484.5,0.,7484.5,0.,7484.5,0.,592.3,0.0069942049,592.3,0.0071116075,592.3,0.0195685009,592.3,0.0130778449
7486.,0.,7486.,0.,7486.,0.,7486.,0.,592.4,0.0068589364,592.4,0.0069475194,592.4,0.0196712455,592.4,0.0133178601
7487.5,0.,7487.5,0.,7487.5,0.,7487.5,0.,592.5,0.0067181805,592.5,0.0067789493,592.5,0.0197603530,592.5,0.0135552438
7489.,1.,7489.,1.,7489.,0.,7489.,0.,592.6,0.0065722677,592.6,0.0066062643,592.6,0.0198352018,592.6,0.0137898039
7490.5,0.,7490.5,0.,7490.5,0.,7490.5,0.,592.7,0.0064215528,592.7,0.0064298563,592.7,0.019895226,592.7,0.0140213346
7492.,1.,7492.,0.,7492.,0.,7492.,0.,592.8,0.0062664125,592.8,0.0062501390,592.8,0.0199399210,592.8,0.0142496144
7493.5,1.,7493.5,0.,7493.5,0.,7493.5,0.,592.9,0.0061072431,592.9,0.0060675449,592.9,0.0199688483,592.9,0.0144744060
7495.,0.,7495.,0.,7495.,1.,7495.,0.,593.,0.0059444577,593.,0.0058825218,593.,0.0199816388,593.,0.014695455
7496.5,0.,7496.5,0.,7496.5,1.,7496.5,0.,593.1,0.0057784833,593.1,0.0056955297,593.1,0.0199779974,593.1,0.0149124892
7498.,0.,7498.,0.,7498.,0.,7498.,0.,593.2,0.0056097583,593.2,0.0055070374,593.2,0.0199577054,593.2,0.0151252192
7499.5,0.,7499.5,0.,7499.5,0.,7499.5,0.,593.3,0.0054387293,593.3,0.0053175190,593.3,0.0199206231,593.3,0.0153333377
7501.,1.,7501.,0.,7501.,0.,7501.,0.,593.4,0.0052658481,593.4,0.0051274507,593.4,0.0198666914,593.4,0.0155365200
7502.5,1.,7502.5,1.,7502.5,0.,7502.5,0.,593.5,0.0050915691,593.5,0.0049373071,593.5,0.0197959334,593.5,0.0157344250
7504.,0.,7504.,1.,7504.,0.,7504.,0.,593.6,0.0049163464,593.6,0.0047475586,593.6,0.0197084545,593.6,0.0159266958
7505.5,0.,7505.5,0.,7505.5,2.,7505.5,0.,593.7,0.0047406306,593.7,0.0045586679,593.7,0.0196044425,593.7,0.0161129612
7507.,0.,7507.,0.,7507.,0.,7507.,0.,593.8,0.0045648665,593.8,0.0043710872,593.8,0.0194841669,593.8,0.0162928368
7508.5,0.,7508.5,0.,7508.5,0.,7508.5,0.,593.9,0.0043894903,593.9,0.0041852556,593.9,0.0193479772,593.9,0.0164659273
7510.,0.,7510.,0.,7510.,0.,7510.,0.,594.,0.0042149272,594.,0.0040015966,594.,0.0191963014,594.,0.0166318282
7511.5,0.,7511.5,0.,7511.5,0.,7511.5,0.,594.1,0.0040415890,594.1,0.0038205159,594.1,0.0190296430,594.1,0.0167901281
7513.,0.,7513.,0.,7513.,0.,7513.,1.,594.2,0.0038698718,594.2,0.0036423991,594.2,0.0188485783,594.2,0.0169404109
7514.5,0.,7514.5,0.,7514.5,0.,7514.5,0.,594.3,0.0037001544,594.3,0.0034676108,594.3,0.0186537521,594.3,0.0170822588
7516.,0.,7516.,0.,7516.,0.,7516.,0.,594.4,0.0035327960,594.4,0.0032964923,594.4,0.0184458743,594.4,0.0172152546
7517.5,1.,7517.5,0.,7517.5,0.,7517.5,0.,594.5,0.0033681353,594.5,0.0031293612,594.5,0.0182257148,594.5,0.0173389846
7519.,0.,7519.,0.,7519.,0.,7519.,0.,594.6,0.0032064884,594.6,0.0029665101,594.6,0.0179940988,594.6,0.0174530416
7520.5,1.,7520.5,0.,7520.5,0.,7520.5,0.,594.7,0.0030481482,594.7,0.0028082064,594.7,0.0177519012,594.7,0.0175570275
7522.,0.,7522.,0.,7522.,0.,7522.,0.,594.8,0.0028933834,594.8,0.0026546920,594.8,0.0175000413,594.8,0.0176505564
7523.5,0.,7523.5,0.,7523.5,0.,7523.5,0.,594.9,0.0027424376,594.9,0.0025061832,594.9,0.0172394764,594.9,0.0177332572
7525.,0.,7525.,1.,7525.,0.,7525.,0.,595.,0.0025955289,595.,0.0023628712,595.,0.0169711962,595.,0.0178047765
7526.5,0.,7526.5,0.,7526.5,1.,7526.5,1.,595.1,0.0024528499,595.1,0.0022249226,595.1,0.0166962162,595.1,0.0178647811
7528.,0.,7528.,0.,7528.,0.,7528.,0.,595.2,0.0023145674,595.2,0.0020924804,595.2,0.0164155716,595.2,0.0179129609
7529.5,0.,7529.5,0.,7529.5,1.,7529.5,0.,595.3,0.0021808224,595.3,0.0019656645,595.3,0.0161303108,595.3,0.0179490304
7531.,0.,7531.,0.,7531.,0.,7531.,0.,595.4,0.0020517310,595.4,0.001844574,595.4,0.0158414890,595.4,0.0179727317
7532.5,0.,7532.5,0.,7532.5,0.,7532.5,0.,595.5,0.0019273844,595.5,0.0017292875,595.5,0.0155501619,595.5,0.0179838361
7534.,0.,7534.,0.,7534.,0.,7534.,0.,595.6,0.0018078497,595.6,0.0016198655,595.6,0.0152573794,595.6,0.0179821458
7535.5,1.,7535.5,0.,7535.5,0.,7535.5,0.,595.7,0.0016931710,595.7,0.0015163518,595.7,0.0149641799,595.7,0.0179674955
7537.,0.,7537.,0.,7537.,0.,7537.,0.,595.8,0.0015833701,595.8,0.0014187757,595.8,0.0146715842,595.8,0.0179397537
7538.5,1.,7538.5,0.,7538.5,0.,7538.5,0.,595.9,0.0014784475,595.9,0.0013271535,595.9,0.0143805896,595.9,0.0178988237
7540.,0.,7540.,0.,7540.,0.,7540.,0.,596.,0.0013783841,596.,0.0012414911,596.,0.0140921651,596.,0.0178446443
7541.5,0.,7541.5,0.,7541.5,1.,7541.5,0.,596.1,0.0012831417,596.1,0.0011617856,596.1,0.0138072460,596.1,0.0177771907
7543.,0.,7543.,0.,7543.,0.,7543.,1.,596.2,0.001192665,596.2,0.0010880279,596.2,0.0135267294,596.2,0.0176964742
7544.5,0.,7544.5,1.,7544.5,0.,7544.5,0.,596.3,0.0011068828,596.3,0.0010202046,596.3,0.0132514696,596.3,0.0176025430
7546.,0.,7546.,0.,7546.,0.,7546.,0.,596.4,0.0010257093,596.4,0.0009583002,596.4,0.0129822743,596.4,0.0174954816
7547.5,1.,7547.5,0.,7547.5,0.,7547.5,0.,596.5,0.0009490455,596.5,0.0009022991,596.5,0.012719901,596.5,0.0173754105
7549.,0.,7549.,0.,7549.,0.,7549.,0.,596.6,0.0008767812,596.6,0.0008521876,596.6,0.0124650536,596.6,0.0172424860
7550.5,1.,7550.5,0.,7550.5,0.,7550.5,1.,596.7,0.0008087957,596.7,0.0008079564,596.7,0.0122183801,596.7,0.0170968991
7552.,1.,7552.,0.,7552.,0.,7552.,0.,596.8,0.0007449596,596.8,0.0007696016,596.8,0.0119804698,596.8,0.0169388749
7553.5,0.,7553.5,0.,7553.5,0.,7553.5,0.,596.9,0.0006851364,596.9,0.0007371272,596.9,0.0117518518,596.9,0.0167686715
7555.,0.,7555.,0.,7555.,0.,7555.,0.,597.,0.0006291836,597.,0.0007105464,597.,0.0115329929,597.,0.0165865791
7556.5,0.,7556.5,1.,7556.5,0.,7556.5,0.,597.1,0.0005769541,597.1,0.0006898831,597.1,0.0113242974,597.1,0.0163929182
7558.,0.,7558.,0.,7558.,0.,7558.,0.,597.2,0.0005282973,597.2,0.0006751731,597.2,0.0111261055,597.2,0.0161880390
7559.5,0.,7559.5,0.,7559.5,0.,7559.5,0.,597.3,0.0004830608,597.3,0.0006664658,597.3,0.0109386939,597.3,0.0159723196
7561.,0.,7561.,0.,7561.,0.,7561.,0.,597.4,0.0004410908,597.4,0.0006638243,597.4,0.0107622754,597.4,0.0157461646
7562.5,0.,7562.5,0.,7562.5,0.,7562.5,0.,597.5,0.0004022340,597.5,0.0006673271,597.5,0.0105969994,597.5,0.0155100035
7564.,1.,7564.,0.,7564.,0.,7564.,0.,597.6,0.0003663379,597.6,0.0006770678,597.6,0.0104429532,597.6,0.0152642894
7565.5,0.,7565.5,0.,7565.5,0.,7565.5,0.,597.7,0.0003332521,597.7,0.000693156,597.7,0.0103001628,597.7,0.0150094976
7567.,0.,7567.,0.,7567.,1.,7567.,0.,597.8,0.0003028288,597.8,0.0007157171,597.8,0.010168595,597.8,0.0147461233
7568.5,0.,7568.5,0.,7568.5,1.,7568.5,0.,597.9,0.0002749241,597.9,0.0007448925,597.9,0.0100481584,597.9,0.014474681
7570.,0.,7570.,0.,7570.,0.,7570.,0.,598.,0.0002493983,598.,0.0007808387,598.,0.0099387064,598.,0.0141957021
7571.5,0.,7571.5,0.,7571.5,0.,7571.5,0.,598.1,0.0002261165,598.1,0.0008237271,598.1,0.0098400394,598.1,0.0139097339
7573.,0.,7573.,0.,7573.,1.,7573.,0.,598.2,0.0002049493,598.2,0.0008737430,598.2,0.0097519070,598.2,0.013617338
7574.5,1.,7574.5,0.,7574.5,0.,7574.5,0.,598.3,0.0001857732,598.3,0.0009310844,598.3,0.0096740116,598.3,0.0133190883
7576.,0.,7576.,0.,7576.,2.,7576.,1.,598.4,0.0001684710,598.4,0.0009959604,598.4,0.0096060110,598.4,0.0130155701
7577.5,0.,7577.5,0.,7577.5,1.,7577.5,0.,598.5,0.0001529323,598.5,0.0010685901,598.5,0.0095475219,598.5,0.0127073782
7579.,0.,7579.,0.,7579.,2.,7579.,0.,598.6,0.0001390534,598.6,0.0011492001,598.6,0.0094981233,598.6,0.0123951155
7580.5,0.,7580.5,0.,7580.5,0.,7580.5,0.,598.7,0.0001267381,598.7,0.0012380226,598.7,0.0094573599,598.7,0.0120793919
7582.,1.,7582.,0.,7582.,0.,7582.,0.,598.8,0.0001158972,598.8,0.0013352930,598.8,0.0094247459,598.8,0.0117608221
7583.5,0.,7583.5,0.,7583.5,0.,7583.5,0.,598.9,0.0001064494,598.9,0.0014412473,598.9,0.0093997689,598.9,0.0114400247
7585.,0.,7585.,0.,7585.,0.,7585.,0.,599.,0.0000983206,599.,0.001556119,599.,0.0093818933,599.,0.0111176209
7586.5,0.,7586.5,0.,7586.5,0.,7586.5,1.,599.1,0.0000914446,599.1,0.0016801363,599.1,0.0093705645,599.1,0.0107942324
7588.,0.,7588.,0.,7588.,0.,7588.,0.,599.2,0.0000857627,599.2,0.0018135187,599.2,0.0093652126,599.2,0.0104704806
7589.5,0.,7589.5,0.,7589.5,0.,7589.5,0.,599.3,0.0000812239,599.3,0.0019564737,599.3,0.0093652561,599.3,0.0101469852
7591.,1.,7591.,0.,7591.,0.,7591.,0.,599.4,0.0000777848,599.4,0.0021091931,599.4,0.0093701059,599.4,0.0098243621
7592.5,2.,7592.5,0.,7592.5,0.,7592.5,0.,599.5,0.0000754093,599.5,0.0022718493,599.5,0.009379169,599.5,0.0095032230
7594.,0.,7594.,0.,7594.,0.,7594.,0.,599.6,0.000074069,599.6,0.0024445916,599.6,0.009391852,599.6,0.0091841733
7595.5,0.,7595.5,0.,7595.5,1.,7595.5,0.,599.7,0.0000737424,599.7,0.0026275425,599.7,0.0094075648,599.7,0.0088678109
7597.,0.,7597.,0.,7597.,2.,7597.,0.,599.8,0.0000744155,599.8,0.0028207934,599.8,0.0094257240,599.8,0.0085547251
7598.5,1.,7598.5,0.,7598.5,0.,7598.5,0.,599.9,0.0000760810,599.9,0.0030244011,599.9,0.0094457560,599.9,0.0082454950
7600.,1.,7600.,0.,7600.,0.,7600.,1.,600.,0.0000787383,600.,0.0032383839,600.,0.0094671002,600.,0.0079406883
7601.5,0.,7601.5,0.,7601.5,0.,7601.5,0.,600.1,0.0000823935,600.1,0.0034627179,600.1,0.0094892121,600.1,0.00764086
7603.,0.,7603.,0.,7603.,0.,7603.,0.,600.2,0.0000870589,600.2,0.0036973334,600.2,0.0095115656,600.2,0.0073465511
7604.5,0.,7604.5,0.,7604.5,0.,7604.5,0.,600.3,0.0000927528,600.3,0.0039421112,600.3,0.0095336559,600.3,0.0070582875
7606.,0.,7606.,0.,7606.,0.,7606.,0.,600.4,0.0000994994,600.4,0.00419688,600.4,0.0095550014,600.4,0.0067765789
7607.5,0.,7607.5,0.,7607.5,0.,7607.5,0.,600.5,0.0001073282,600.5,0.0044614127,600.5,0.0095751461,600.5,0.0065019173
7609.,0.,7609.,0.,7609.,0.,7609.,0.,600.6,0.0001162738,600.6,0.0047354245,600.6,0.0095936610,600.6,0.0062347763
7610.5,0.,7610.5,0.,7610.5,0.,7610.5,0.,600.7,0.0001263758,600.7,0.0050185701,600.7,0.0096101459,600.7,0.0059756099
7612.,0.,7612.,0.,7612.,0.,7612.,1.,600.8,0.0001376779,600.8,0.0053104420,600.8,0.0096242303,600.8,0.0057248513
7613.5,0.,7613.5,0.,7613.5,0.,7613.5,0.,600.9,0.0001502281,600.9,0.0056105691,600.9,0.0096355747,600.9,0.0054829125
7615.,0.,7615.,0.,7615.,1.,7615.,0.,601.,0.0001640776,601.,0.0059184154,601.,0.0096438711,601.,0.0052501828
7616.5,0.,7616.5,0.,7616.5,0.,7616.5,0.,601.1,0.0001792811,601.1,0.0062333801,601.1,0.0096488433,601.1,0.0050270286
7618.,1.,7618.,0.,7618.,1.,7618.,0.,601.2,0.0001958954,601.2,0.0065547969,601.2,0.0096502474,601.2,0.0048137918
7619.5,0.,7619.5,0.,7619.5,0.,7619.5,0.,601.3,0.0002139797,601.3,0.0068819354,601.3,0.0096478714,601.3,0.0046107900
7621.,0.,7621.,0.,7621.,0.,7621.,0.,601.4,0.0002335946,601.4,0.0072140015,601.4,0.0096415349,601.4,0.0044183152
7622.5,0.,7622.5,0.,7622.5,0.,7622.5,0.,601.5,0.0002548015,601.5,0.0075501399,601.5,0.0096310888,601.5,0.0042366334
7624.,0.,7624.,0.,7624.,1.,7624.,0.,601.6,0.0002776621,601.6,0.0078894362,601.6,0.0096164138,601.6,0.0040659839
7625.5,0.,7625.5,0.,7625.5,0.,7625.5,0.,601.7,0.0003022377,601.7,0.0082309199,601.7,0.0095974202,601.7,0.0039065790
7627.,0.,7627.,1.,7627.,1.,7627.,1.,601.8,0.0003285884,601.8,0.0085735679,601.8,0.0095740461,601.8,0.0037586033
7628.5,0.,7628.5,0.,7628.5,0.,7628.5,0.,601.9,0.0003567726,601.9,0.0089163093,601.9,0.0095462562,601.9,0.0036222132
7630.,0.,7630.,0.,7630.,0.,7630.,0.,602.,0.000386846,602.,0.0092580296,602.,0.0095140404,602.,0.0034975367
7631.5,0.,7631.5,0.,7631.5,0.,7631.5,0.,602.1,0.0004188609,602.1,0.0095975765,602.1,0.0094774118,602.1,0.0033846727
7633.,0.,7633.,0.,7633.,1.,7633.,0.,602.2,0.0004528657,602.2,0.0099337655,602.2,0.0094364053,602.2,0.0032836911
7634.5,1.,7634.5,0.,7634.5,0.,7634.5,0.,602.3,0.0004889036,602.3,0.0102653868,602.3,0.0093910756,602.3,0.0031946317
7636.,0.,7636.,0.,7636.,0.,7636.,1.,602.4,0.0005270120,602.4,0.0105912117,602.4,0.0093414954,602.4,0.0031175046
7637.5,0.,7637.5,0.,7637.5,0.,7637.5,0.,602.5,0.0005672219,602.5,0.0109099999,602.5,0.0092877533,602.5,0.0030522896
7639.,0.,7639.,1.,7639.,0.,7639.,0.,602.6,0.0006095568,602.6,0.0112205075,602.6,0.0092299519,602.6,0.0029989355
7640.5,0.,7640.5,0.,7640.5,0.,7640.5,0.,602.7,0.0006540318,602.7,0.0115214945,602.7,0.0091682063,602.7,0.0029573607
7642.,0.,7642.,0.,7642.,0.,7642.,0.,602.8,0.0007006533,602.8,0.0118117329,602.8,0.0091026416,602.8,0.0029274522
7643.5,0.,7643.5,0.,7643.5,0.,7643.5,0.,602.9,0.0007494176,602.9,0.012090015,602.9,0.0090333917,602.9,0.0029090657
7645.,0.,7645.,0.,7645.,0.,7645.,0.,603.,0.0008003108,603.,0.0123551617,603.,0.0089605971,603.,0.0029020253
7646.5,0.,7646.5,0.,7646.5,0.,7646.5,0.,603.1,0.0008533076,603.1,0.0126060307,603.1,0.0088844037,603.1,0.0029061235
7648.,0.,7648.,0.,7648.,0.,7648.,0.,603.2,0.0009083709,603.2,0.0128415246,603.2,0.008804961,603.2,0.0029211210
7649.5,0.,7649.5,0.,7649.5,0.,7649.5,0.,603.3,0.0009654512,603.3,0.0130605987,603.3,0.0087224209,603.3,0.0029467467
7651.,0.,7651.,0.,7651.,0.,7651.,0.,603.4,0.0010244862,603.4,0.0132622691,603.4,0.0086369367,603.4,0.0029826975
7652.5,0.,7652.5,0.,7652.5,0.,7652.5,0.,603.5,0.0010854002,603.5,0.0134456196,603.5,0.0085486615,603.5,0.0030286389
7654.,0.,7654.,0.,7654.,0.,7654.,0.,603.6,0.0011481037,603.6,0.0136098088,603.6,0.0084577479,603.6,0.0030842049
7655.5,1.,7655.5,1.,7655.5,0.,7655.5,0.,603.7,0.0012124934,603.7,0.0137540764,603.7,0.0083643467,603.7,0.0031489982
7657.,0.,7657.,0.,7657.,0.,7657.,1.,603.8,0.0012784521,603.8,0.0138777495,603.8,0.0082686070,603.8,0.0032225908
7658.5,0.,7658.5,0.,7658.5,1.,7658.5,0.,603.9,0.0013458482,603.9,0.013980247,603.9,0.0081706752,603.9,0.0033045246
7660.,0.,7660.,0.,7660.,0.,7660.,0.,604.,0.0014145365,604.,0.0140610849,604.,0.0080706949,604.,0.0033943122
7661.5,0.,7661.5,0.,7661.5,1.,7661.5,0.,604.1,0.0014843576,604.1,0.0141198797,604.1,0.0079688072,604.1,0.0034914373
7663.,0.,7663.,0.,7663.,0.,7663.,0.,604.2,0.0015551392,604.2,0.0141563515,604.2,0.0078651501,604.2,0.0035953564
7664.5,0.,7664.5,0.,7664.5,0.,7664.5,0.,604.3,0.0016266956,604.3,0.0141703263,604.3,0.0077598593,604.3,0.0037054996
7666.,0.,7666.,0.,7666.,0.,7666.,0.,604.4,0.001698829,604.4,0.0141617374,604.4,0.0076530681,604.4,0.0038212719
7667.5,0.,7667.5,0.,7667.5,0.,7667.5,0.,604.5,0.0017713299,604.5,0.0141306256,604.5,0.0075449079,604.5,0.0039420555
7669.,0.,7669.,0.,7669.,1.,7669.,0.,604.6,0.0018439781,604.6,0.0140771393,604.6,0.0074355089,604.6,0.0040672109
7670.5,1.,7670.5,0.,7670.5,0.,7670.5,0.,604.7,0.0019165437,604.7,0.0140015331,604.7,0.0073250002,604.7,0.0041960791
7672.,0.,7672.,0.,7672.,0.,7672.,0.,604.8,0.0019887881,604.8,0.0139041658,604.8,0.0072135109,604.8,0.0043279844
7673.5,1.,7673.5,1.,7673.5,0.,7673.5,0.,604.9,0.0020604655,604.9,0.0137854975,604.9,0.0071011705,604.9,0.0044622359
7675.,0.,7675.,0.,7675.,0.,7675.,1.,605.,0.0021313237,605.,0.0136460863,605.,0.0069881095,605.,0.004598131
7676.5,0.,7676.5,1.,7676.5,0.,7676.5,0.,605.1,0.0022011065,605.1,0.0134865834,605.1,0.0068744603,605.1,0.0047349578
7678.,0.,7678.,0.,7678.,0.,7678.,0.,605.2,0.0022695541,605.2,0.0133077285,605.2,0.0067603575,605.2,0.0048719982
7679.5,0.,7679.5,0.,7679.5,0.,7679.5,0.,605.3,0.0023364057,605.3,0.0131103437,605.3,0.0066459388,605.3,0.0050085313
7681.,0.,7681.,0.,7681.,0.,7681.,0.,605.4,0.0024014008,605.4,0.0128953277,605.4,0.0065313453,605.4,0.0051438363
7682.5,1.,7682.5,0.,7682.5,0.,7682.5,0.,605.5,0.0024642807,605.5,0.0126636484,605.5,0.0064167221,605.5,0.0052771965
7684.,0.,7684.,0.,7684.,0.,7684.,0.,605.6,0.002524791,605.6,0.0124163361,605.6,0.0063022185,605.6,0.0054079026
7685.5,0.,7685.5,0.,7685.5,1.,7685.5,0.,605.7,0.0025826826,605.7,0.0121544758,605.7,0.0061879885,605.7,0.0055352562
7687.,0.,7687.,0.,7687.,1.,7687.,0.,605.8,0.0026377141,605.8,0.0118791991,605.8,0.0060741907,605.8,0.0056585740
7688.5,0.,7688.5,0.,7688.5,1.,7688.5,0.,605.9,0.0026896534,605.9,0.0115916763,605.9,0.0059609888,605.9,0.0057771912
7690.,0.,7690.,0.,7690.,0.,7690.,0.,606.,0.0027382797,606.,0.011293108,606.,0.0058485507,606.,0.005890465
7691.5,0.,7691.5,0.,7691.5,0.,7691.5,0.,606.1,0.0027833848,606.1,0.0109847169,606.1,0.0057370492,606.1,0.0059977789
7693.,0.,7693.,0.,7693.,0.,7693.,0.,606.2,0.0028247753,606.2,0.0106677397,606.2,0.0056266611,606.2,0.006098546
7694.5,0.,7694.5,0.,7694.5,0.,7694.5,0.,606.3,0.0028622739,606.3,0.0103434186,606.3,0.0055175668,606.3,0.0061922122
7696.,0.,7696.,0.,7696.,0.,7696.,0.,606.4,0.0028957211,606.4,0.0100129937,606.4,0.0054099498,606.4,0.0062782601
7697.5,0.,7697.5,0.,7697.5,0.,7697.5,0.,606.5,0.0029249763,606.5,0.0096776950,606.5,0.0053039962,606.5,0.0063562119
7699.,1.,7699.,0.,7699.,1.,7699.,0.,606.6,0.0029499197,606.6,0.0093387354,606.6,0.0051998934,606.6,0.0064256324
7700.5,0.,7700.5,0.,7700.5,0.,7700.5,0.,606.7,0.0029704528,606.7,0.0089973032,606.7,0.0050978295,606.7,0.0064861316
7702.,0.,7702.,0.,7702.,0.,7702.,0.,606.8,0.0029864996,606.8,0.0086545559,606.8,0.0049979922,606.8,0.0065373676
7703.5,1.,7703.5,0.,7703.5,0.,7703.5,0.,606.9,0.0029980078,606.9,0.0083116140,606.9,0.0049005678,606.9,0.0065790483
7705.,0.,7705.,0.,7705.,0.,7705.,0.,607.,0.0030049490,607.,0.0079695553,607.,0.0048057399,607.,0.0066109334
7706.5,0.,7706.5,0.,7706.5,0.,7706.5,0.,607.1,0.0030073196,607.1,0.00762941,607.1,0.0047136882,607.1,0.0066328361
7708.,0.,7708.,0.,7708.,0.,7708.,0.,607.2,0.0030051407,607.2,0.0072921562,607.2,0.0046245875,607.2,0.0066446238
7709.5,0.,7709.5,0.,7709.5,0.,7709.5,0.,607.3,0.0029984588,607.3,0.006958716,607.3,0.004538606,607.3,0.0066462197
7711.,0.,7711.,0.,7711.,0.,7711.,0.,607.4,0.0029873453,607.4,0.0066299522,607.4,0.0044559045,607.4,0.0066376021
7712.5,0.,7712.5,0.,7712.5,1.,7712.5,0.,607.5,0.0029718964,607.5,0.0063066659,607.5,0.0043766351,607.5,0.0066188056
7714.,1.,7714.,0.,7714.,0.,7714.,0.,607.6,0.0029522331,607.6,0.0059895940,607.6,0.0043009398,607.6,0.0065899198
7715.5,0.,7715.5,0.,7715.5,0.,7715.5,0.,607.7,0.0029284998,607.7,0.0056794082,607.7,0.0042289494,607.7,0.0065510890
7717.,1.,7717.,0.,7717.,1.,7717.,2.,607.8,0.0029008646,607.8,0.0053767138,607.8,0.0041607829,607.8,0.0065025113
7718.5,0.,7718.5,0.,7718.5,0.,7718.5,0.,607.9,0.0028695176,607.9,0.0050820494,607.9,0.0040965457,607.9,0.0064444365
7720.,0.,7720.,0.,7720.,0.,7720.,0.,608.,0.0028346701,608.,0.0047958874,608.,0.0040363297,608.,0.0063771651
7721.5,1.,7721.5,0.,7721.5,0.,7721.5,0.,608.1,0.0027965535,608.1,0.0045186344,608.1,0.0039802118,608.1,0.0063010453
7723.,0.,7723.,0.,7723.,0.,7723.,0.,608.2,0.0027554181,608.2,0.0042506325,608.2,0.0039282538,608.2,0.0062164713
7724.5,0.,7724.5,1.,7724.5,1.,7724.5,0.,608.3,0.0027115313,608.3,0.0039921609,608.3,0.0038805017,608.3,0.0061238803
7726.,0.,7726.,0.,7726.,0.,7726.,0.,608.4,0.0026651765,608.4,0.0037434380,608.4,0.0038369853,608.4,0.0060237493
7727.5,0.,7727.5,1.,7727.5,1.,7727.5,0.,608.5,0.0026166509,608.5,0.0035046236,608.5,0.0037977182,608.5,0.0059165924
7729.,0.,7729.,0.,7729.,0.,7729.,0.,608.6,0.0025662646,608.6,0.0032758215,608.6,0.0037626979,608.6,0.0058029571
7730.5,0.,7730.5,0.,7730.5,1.,7730.5,0.,608.7,0.0025143382,608.7,0.0030570828,608.7,0.0037319057,608.7,0.0056834209
7732.,0.,7732.,0.,7732.,1.,7732.,1.,608.8,0.0024612012,608.8,0.0028484086,608.8,0.0037053073,608.8,0.0055585877
7733.5,0.,7733.5,0.,7733.5,0.,7733.5,0.,608.9,0.0024071903,608.9,0.0026497536,608.9,0.0036828528,608.9,0.0054290839
7735.,0.,7735.,0.,7735.,0.,7735.,0.,609.,0.0023526475,609.,0.0024610294,609.,0.0036644782,609.,0.0052955549
7736.5,0.,7736.5,0.,7736.5,1.,7736.5,0.,609.1,0.0022979182,609.1,0.0022821082,609.1,0.0036501052,609.1,0.0051586612
7738.,1.,7738.,0.,7738.,0.,7738.,0.,609.2,0.0022433495,609.2,0.0021128262,609.2,0.0036396430,609.2,0.0050190746
7739.5,0.,7739.5,0.,7739.5,0.,7739.5,0.,609.3,0.0021892883,609.3,0.0019529874,609.3,0.0036329888,609.3,0.0048774747
7741.,0.,7741.,0.,7741.,0.,7741.,0.,609.4,0.0021360796,609.4,0.0018023668,609.4,0.0036300291,609.4,0.0047345448
7742.5,0.,7742.5,1.,7742.5,1.,7742.5,1.,609.5,0.0020840649,609.5,0.0016607148,609.5,0.0036306414,609.5,0.004590969
7744.,0.,7744.,0.,7744.,0.,7744.,0.,609.6,0.0020335804,609.6,0.0015277596,609.6,0.0036346950,609.6,0.0044474282
7745.5,0.,7745.5,0.,7745.5,0.,7745.5,0.,609.7,0.0019849555,609.7,0.0014032113,609.7,0.0036420532,609.7,0.0043045975
7747.,0.,7747.,0.,7747.,0.,7747.,0.,609.8,0.0019385112,609.8,0.001286765,609.8,0.0036525741,609.8,0.0041631425
